OBJECTID,SiteKey,PlotKey,DateModified,PlotID,EstablishDate,State,County,Directions,AvgPrecip,AvgPrecipUOM,EcolSite,Soil,ParentMaterial,Slope,Aspect,ESD_SlopeShape,LandscapeType,LandscapeTypeSecondary,MgtUnit,GPSCoordSys,Datum,Zone,Easting,Northing,Elevation,ElevationType,RecentWeatherPast12,RecentWeatherPrevious12,DisturbWildfire,DisturbRodents,DisturbMammals,DisturbWater,DisturbWind,DisturbWaterSoilDep,DisturbWindSoilDep,DisturbUndgroundUtils,DisturbOverhdTransLines,DisturbOther,DisturbOtherDesc,WildlifeUse,ManagementHistory,OffsiteInfluences,Comments,ESD_MLRA,ESD_CRA,ESD_Region,ESD_Investigators,ESD_Bedrock,ESD_CommunityDescription,ESD_MajorLandform,ESD_ComponentLandform,HillslopeType,ESD_GeomorphicComp,ESD_RunIn_RunOff,ESD_SlopeComplexity,ESD_Root_density,ESD_Root_Depth,ESD_Root_Notes,ESD_DKDate,ESD_DKObservers,ESD_LitterClass,ESD_BiologicalCrustClass,ESD_PctGrassCover,ESD_ResourceRetentionClass,ESD_bareGapPatchSize,ESD_grassPatchSize,ESD_ResourceRetentionNotes,ESD_Pedoderm_Class,ESD_SurfaceNotes,ESD_SubsurfaceNotes,ESD_Compaction,ESD_Series,ESD_ParticleSizeClass,ESD_Mineralogy,ESD_SoilTempRegime,ESD_DepthClass,ESD_Subgroup,ESD_Greatgroup,ESD_Reaction,ESD_SoilMoistureRegime,ESD_CationExchangeActivityClass,ESD_Epipedon,ESD_Subsurface_features,ESD_Depth_to_root_horizon,ESD_Type_root_horizon,ESD_Horizon_notes,ESD_TrackingID,ESD_StateWithinEcologicalSite,ESD_CommunityWithinState,ESD_ErosionPatternClass,ESD_SoilRedistributionClass,Longitude,Latitude,DateLoadedInDb,GlobalID,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,ADMINST,SpeciesState,ProjectName,Purpose,PurposeFlag,Design,DesignFlag,Rills,RillLength,Rills_note,Gullies,Gullies_note,Pedestals,Pedestals_note,Deposition,Deposition_note,WaterFlow,WaterFlow_note,OtherMgmt,MUC
89263,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-375_V1,11/15/2021 20:57:51,SD-375,6/4/2021 18:00:00,CO,Delta,,,,R034XY401CO,"Lazear complex, 3 to 12 percent slopes. Correlated to Shavano",Colluvium derived from sandstone and shale,29.000000000000000,8,linear concave,AlluvialFan,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.196138070000003,38.727271129999998,1528.000000000000000,,,,0,1,0,0,0,1,0,0,0,0,,Reptiles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.196127450000006,38.727265039999999,2021-09-01,{C5C6DF6B-42B6-41FB-8D24-01E4CA3B90BB},CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-375_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89264,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-373_V1,11/12/2021 19:59:14,SD-373,6/1/2021 18:00:00,CO,Delta,,,,R034XY401CO,"73--Shavano-Lazear complex, 3 to 12 percent slopesmplex",Alluvium and/or colluvium,3.000000000000000,10,linear linear,Flat_Plain,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.260707100000005,38.790803300000000,1604.000000000000000,,,,0,1,0,0,1,0,1,0,0,0,,"Some smaller ungulate scat, several ant hills, small rodent burrows and scatm rabbit scat, several lizard species. ","SATR12, BRTE, Horehound, ",Hwy 50 is less than a quarter mile North of plot. Escalante overlook road less than quarter mile west.,"We moved plot south to avoid a bare spot with virtually no plants other than ATGA. This area had a lot of ant hills and old prarie dog burrows. 

Some soil deposition by wind under shrub species, only a few small rills with no litter movement. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.260696449999998,38.790797200000000,2021-09-01,{97EE487E-66BE-4C4F-9AEB-DFFFDC5BE00D},CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-373_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89265,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-380_V1,6/13/2021 18:56:28,SD-380,6/3/2021 18:00:00,CO,Delta,,,,R034XY262CO,15 - Billings Silty clay loam,Silty alluvium,13.000000000000000,356,linear linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.842600800000000,38.794570299999997,1623.000000000000000,,,,0,0,1,0,0,0,1,0,0,0,,"Little to no signs of wild life,one inactive burrough","50% of plants dead and dying, invasive species including Silo3, brte, satr12",Relatively close to power lines and highway,Pedastals caused by wind not water erosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.842590240000007,38.794564170000001,2021-09-01,{6114FADE-D03E-4B9C-85CA-7E0DB6C41B03},CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-380_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89380,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-287_V1,12/13/2021 21:47:09,SS-287,6/18/2021 18:00:00,CO,Montrose,,,,R036XY142CO,"41 Fughes-Curecanti stony loams, 10 to 40 percent slopes",Residuum weathered from sandstone ,23.000000000000000,3,linear convex,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-109.012967680000003,38.299976829999999,2090.000000000000000,,,,0,1,1,0,0,1,1,0,0,0,,Grazing elk and deer feces.,BRTE,"Unused road grown over.

",Large fire through area burned most of the trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.012956919999993,38.299970840000000,2021-09-01,{8E61AD14-402A-4151-AB4B-D9D8AFE1C956},CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-287_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89381,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_PP-175_V1,11/15/2021 18:58:54,PP-175,6/18/2021 18:00:00,CO,Montrose,,,,R036XY284CO,"6-Acree loam, 6 to 12 percent slopes",Alluvium sand stone.,27.000000000000000,83,linear concave,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-109.049066240000002,38.368695500000001,2234.000000000000000,,,,0,1,1,0,0,1,0,0,0,0,,Elk/deer evidence. Small mammal evidence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.049055469999999,38.368689510000003,2021-09-01,{7E2259B0-9BD6-49BE-A5B0-BDB5737FA20C},CO_CO_Uncompahgre_Field_Office_LUP_2018_PP-175_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89382,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-275_V1,7/2/2021 23:24:43,SS-275,6/20/2021 18:00:00,CO,Mesa,,,,R036XY114CO,67 Gladel-Bond-Rock outcrop complex,Colluvium derived from sandstone and/or residuum weathered from sandstone ,24.000000000000000,0,convex linear,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.755306210000001,38.514663319999997,1851.000000000000000,,,,0,0,0,0,0,1,0,0,0,0,,"Commonly used seen through tracks and scat, mostly deer scat",Bull draw fire within sight ,No evidence,Very bouldery hillside ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.755295480000001,38.514657290000002,2021-09-01,{3245AF40-C5D4-4959-BB78-462989845212},CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-275_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89383,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-203_V1,7/2/2021 23:24:44,RI-203,6/20/2021 18:00:00,CO,Mesa,,,,R036XY114CO,36 Gladel-Bond-Rock outcrop complex,Colluvium derived from sandstone and/or residuum weathered from sandstone ,12.000000000000000,288,linear linear,Floodplain_Basin,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.764651790000002,38.516989500000001,1762.000000000000000,,,,0,1,1,0,0,1,0,0,0,0,,Grazing animal evidence. Small mammal burrows.,Cheatgrass,,Large rill/flow path right at the end of the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.764641060000002,38.516983470000000,2021-09-01,{CED5A0ED-5078-4B35-96B2-7617B8A4DD08},CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-203_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89384,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-386_V1,12/13/2021 21:47:18,SD-386,6/29/2021 18:00:00,CO,Delta,,,,R034XY262CO,16 Billings silty clay loam,Silty alluvium ,1.000000000000000,180,linear linear,Flat_Plain,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.208655239999999,38.767766129999998,1544.000000000000000,,,,0,0,1,0,0,1,1,0,0,0,,Antelope evidence.,Spiky lettuce. Salt lover. ,Road directly south ,"Crested wheatgrass clumped together, all grass swept one direction by water flow.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.208644609999993,38.767760029999998,2021-09-01,{EC23A661-E076-4454-AFAA-875BA6C6C7A0},CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-386_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89385,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-285_V1,11/15/2021 18:58:54,SS-285,7/1/2021 18:00:00,CO,Montrose,,,,R034XY403CO,"709-Montrose silty clay loam, 2 to 6 percent slopes",Alluvium derived from shale ,9.000000000000000,180,linear linear,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.807452949999998,38.426348359999999,1890.000000000000000,,,,0,0,0,1,0,0,0,0,0,0,,Some active prairie dog Burroughs for smaller animals and rabbit scat,"Human disturbances evident across the plot. Trash found on plot . 80% of sage dead or dying
..",Very close to private. Two roads on either side of the plot and large drainage system next to both roads. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.807442440000003,38.426342280000000,2021-09-01,{614A1C3F-AFE3-404F-8462-F350362DEBC5},CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-285_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89386,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-370_V1,11/12/2021 16:12:15,SD-370,6/17/2021 18:00:00,CO,Montrose,,,,R036XY141CO,45 Gladel,Eolian deposits-sandstone/residium sandstone,10.000000000000000,158,linear linear,Hill_Mountain,Summit,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.939653100000001,38.330860999999999,1763.000000000000000,,,,,,,,,,,,,,,"Many game trails, lizards, ants,deer pellets and tracks",No evidence,No evidence,"Commonly exposed bedrock, strong cyanobacteria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.939642359999993,38.330855010000001,2021-09-01,{04921807-34D6-40AC-ABA7-F2A6C0DECCEC},CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-370_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89387,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-385_V1,11/15/2021 19:51:21,SD-385,6/29/2021 18:00:00,CO,Delta,,,,R034XY404CO,"52–Meeteetse stony stony loam, 3 to 20 percent slopes"," Stony, out wash alluvium",16.000000000000000,96,linear convex,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.207356500000003,38.796348600000002,1649.000000000000000,,,,0,1,0,0,0,0,0,0,1,0,,Antelope herd ran off as we pulled into plot. Small holes from rodents. Lots of ant colonies. ,BRTE however qite sparse. ,Transmission lines and small road following lines about 150m west of plot. ,"Lots of stone and rock cover on the surface helping to protect it from erosion. About 75% rock cover on surface, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.207345860000004,38.796342500000002,2021-09-01,{C2F13026-AAF9-4D22-B163-5F6CC30EAC53},CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-385_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89388,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-387_V1,11/12/2021 16:12:15,SD-387,6/29/2021 18:00:00,CO,Delta,,,,,73 Lazear,Colluvium derived from sandstone and shale.,6.000000000000000,360,concave linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.256334899999999,38.778135100000000,1627.000000000000000,,,,0,1,1,0,1,1,0,0,0,0,,"Small mammal and grazing wildlife
","Normal forb invasives.
",Highway 550 a half mile due north,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.256324260000000,38.778129000000000,2021-09-01,{2E62E9DF-59BE-4E69-932F-F31E4622C14C},CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-387_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89389,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-372_V1,12/13/2021 21:47:05,SD-372,6/30/2021 18:00:00,CO,Montrose,,,,R034BY328CO,800 Persayo,Alluvium clayey shale,24.000000000000000,351,linear concave,Hill_Mountain,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.914731200000006,38.633968500000002,1709.000000000000000,,,,0,1,1,1,1,1,0,0,0,0,,"Small mammals and large herbivore grazing.
",,"Small single track crossing transect 3
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.914720650000007,38.633962400000001,2021-09-01,{59DDAFB9-ECBF-4104-9FC7-D7117B93D767},CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-372_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89438,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-371_V1,11/15/2021 18:58:54,SD-371,7/3/2021 18:00:00,CO,Delta,,,,R034BY233UT,"R3- Lazear, extremely flaggy Rock outcrop- Wellsbasin extremely stony complex, 20-75 percent slopes",Callivium and/or slope alluvium and/or residuum weathered from sandstone and shale.,44.000000000000000,243,linear convex,AlluvialFan,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.254384549999997,38.710788600000001,1636.000000000000000,,,,0,1,1,0,1,0,0,0,0,0,,A few small rodent holes,,Road to the south and wraps around north.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.254373920000006,38.710782520000002,2021-09-01,{A54EC654-E2A3-4F37-8011-BEF128C56E51},CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-371_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89439,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-290_V1,11/15/2021 18:58:54,SS-290,7/3/2021 18:00:00,CO,Delta,,,,,49- Lazear- Rock outcrop complex 3 to 30 percent slopes,Alluvium and or colluvium ,15.000000000000000,234,linear linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.249895190000004,38.721162190000001,1735.000000000000000,,,,0,1,1,0,0,0,1,0,0,0,,Deer and small mammal evidence.,,Road directly west of plot.,Lots of cobble and lichen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.249884559999998,38.721156100000002,2021-09-01,{0EAECF84-A763-4FB0-9BF3-2803953AB9EF},CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-290_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89440,CO,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-277_V1,7/13/2021 15:31:13,SS-277,7/6/2021 18:00:00,CO,Montrose,,,,R036XY325CO,32D—Barx-Samala complex,Slop alluvium derived from sandstone.,3.000000000000000,3,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.831742199999994,38.366627229999999,1977.000000000000000,,,,0,1,1,0,0,1,0,0,0,0,,Lots of grazing wildlife evidence. Small burrows. Nest with eggs on transect 3. Lots of game trails and browsed sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.831731689999998,38.366621160000001,2021-09-01,{C8FF2525-B78B-4609-A9B5-F22A4B4DC072},CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-277_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_Uncompahgre_Field_Office_LUP_2018,Planning,Land Use Plan Effectiveness,Random,Base Plot,,,,,,,,,,,,,
89492,CO,CO_CO_RimRoad_Fuels_2021_RimRoad-44_V1,11/18/2021 15:55:27,RimRoad-44,6/17/2021 18:00:00,CO,Montrose,,,,R036XY141CO,262 Arabrab,,3.000000000000000,39,linear linear,Terrace,Tread,CO Southwest District,Decimal Degrees,WGS84,,-108.057409350000000,38.381194409999999,2380.000000000000000,,,,,,,,,,,,,,,"Rabbit pellets observed. Ungulate tracks observed, with no corresponding scat noted. ",None. ,None. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.057398789999993,38.381188360000003,2021-09-01,{84CF5B43-3EDF-4CC4-AFCB-813828746287},CO_CO_RimRoad_Fuels_2021_RimRoad-44_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_RimRoad_Fuels_2021,Fuels,Treatment Effectiveness,Random,Treatment Design,,,,,,,,,,,,,
89493,CO,CO_CO_RimRoad_Fuels_2021_RimRoad-45_V1,7/23/2021 14:53:24,RimRoad-45,5/26/2021 18:00:00,CO,Montrose,,,,R036XY113CO,B31 Lazear,,19.000000000000000,110,convex linear,Hill_Mountain,Shoulder,CO Southwest District,Decimal Degrees,WGS84,,-108.040519300000000,38.385067880000001,2316.000000000000000,,,,,,,,,,,,,,,Elk scat present in each third of the plot. ,"Evidence of fire (single burnt tree) and cutting/sawing (<20 branches cut, approximately).",Transmission lines and fencing run adjacent to plot. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.040508750000001,38.385061819999997,2021-09-01,{0385DDE2-EF5E-4E16-995B-1E3306A14D38},CO_CO_RimRoad_Fuels_2021_RimRoad-45_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_RimRoad_Fuels_2021,Fuels,Treatment Effectiveness,Random,Treatment Design,,,,,,,,,,,,,
89494,CO,CO_CO_RimRoad_Fuels_2021_RimRoad-46_V1,7/23/2021 14:53:29,RimRoad-46,5/21/2021 18:00:00,CO,Montrose,,,,R036XY114CO,262 Arabrab,,3.000000000000000,329,linear linear,Terrace,Tread,CO Southwest District,Decimal Degrees,WGS84,,-108.046526999999998,38.365875000000003,2195.000000000000000,,,,,,,,,,,,,,,Unknown,None observed. ,"Transmission lines, mechanical thinning treatment, and road all nearby. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.046516449999999,38.365868949999999,2021-09-01,{66790E28-AEBD-4B91-9892-7D1D7628CD08},CO_CO_RimRoad_Fuels_2021_RimRoad-46_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_RimRoad_Fuels_2021,Fuels,Treatment Effectiveness,Random,Treatment Design,,,,,,,,,,,,,
89495,CO,CO_CO_SimMesa1_Fuels_2021_SimsMesa1-2_V2,7/23/2021 14:53:32,SimsMesa1-2,6/2/2021 18:00:00,CO,Montrose,,,,,,,6.000000000000000,0,linear linear,Terrace,Tread,CO Southwest District,Decimal Degrees,WGS84,,-107.898770229999997,38.346942079999998,2136.000000000000000,,,,0,0,1,0,0,0,0,0,0,0,,Unknown,Dried drainage (rill) running through plot. ,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.898759709999993,38.346936010000000,2021-09-01,{4C4C0D1C-A579-403F-AF4A-4C4F0235FE81},CO_CO_SimMesa1_Fuels_2021_SimsMesa1-2_V22021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_SimMesa1_Fuels_2021,Fuels,Treatment Effectiveness,Random,Treatment Design,,,,,,,,,,,,,
89496,CO,CO_CO_SimMesa1_Fuels_2021_SimsMesa1-3_V2,7/23/2021 14:53:35,SimsMesa1-3,6/3/2021 18:00:00,CO,Montrose,,,,,,,6.000000000000000,43,linear linear,Terrace,Tread,CO Southwest District,Decimal Degrees,WGS84,,-107.900166490000004,38.343816420000003,2155.000000000000000,,,,0,0,1,0,0,0,0,0,0,0,,Unknown. ,Grazing. ,Nearby road with unknown influence. Nearby forest with closest stand 40 meters from plot center. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.900155970000000,38.343810349999998,2021-09-01,{56844B74-C309-450C-B1E7-84E16DE4C7DA},CO_CO_SimMesa1_Fuels_2021_SimsMesa1-3_V22021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_SimMesa1_Fuels_2021,Fuels,Treatment Effectiveness,Random,Treatment Design,,,,,,,,,,,,,
89497,CO,CO_CO_SimMesa1_Fuels_2021_SimsMesa1-1_V2,7/23/2021 14:53:38,SimsMesa1-1,6/2/2021 18:00:00,CO,Montrose,,,,,,,6.000000000000000,229,convex linear,Terrace,Tread,CO Southwest District,Decimal Degrees,WGS84,,-107.897516760000002,38.345331860000002,2142.000000000000000,,,,0,0,1,0,0,0,0,0,0,1,,,Previously treated mechanically and then seeded. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.897506239999998,38.345325789999997,2021-09-01,{AABC30FF-CC2A-43BA-B9E2-97F7B40376A0},CO_CO_SimMesa1_Fuels_2021_SimsMesa1-1_V22021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_SimMesa1_Fuels_2021,Fuels,Treatment Effectiveness,Random,Treatment Design,,,,,,,,,,,,,
89498,CO,CO_CO_SimsMesa2_Fuels_2021_SimsMesa2-49_V1,7/23/2021 14:53:40,SimsMesa2-49,6/4/2021 18:00:00,CO,Ouray,,,,R036XY114CO,160 - Arabrab fine sandy loam,Slope alluvium over residuum weathered from sandstone,6.000000000000000,51,linear convex,Terrace,Tread,CO Southwest District,Decimal Degrees,WGS84,,-107.905266249999997,38.327661829999997,2237.000000000000000,,,,0,0,1,0,0,0,0,0,0,0,,Sparse elk droppings seen around plot. ,"Russian thistle seen nearby but, not within the plot.",Sims Mesa Road is nearby.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.905255729999993,38.327655770000000,2021-09-01,{6E1B14B2-D5F2-4A96-92D0-729F5C559879},CO_CO_SimsMesa2_Fuels_2021_SimsMesa2-49_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:25:43,DBROWNING,3/30/2022 15:25:43,CO,CO,CO_SimsMesa2_Fuels_2021,Fuels,Treatment Effectiveness,Random,Treatment Design,,,,,,,,,,,,,
