ECO.SITE,STATE,PHASE,PHASE.NAME,FUNCTIONAL,SYMBOL,LOWER,UPPER
R034BY106UT,REFERENCE,1.1,1.1,FORB,ASMO7,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,CHLE4,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,CRFL4,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,ERIN4,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,ERPU9,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,LAOC3,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,LEMO2,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,LUPU,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,MEAL6,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,OEPA,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,PHCRC,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,PHLO2,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,PLPA2,5,10
R034BY106UT,REFERENCE,1.1,1.1,FORB,THSU,5,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PASM,80,160
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,ACHY,40,80
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PLJA,30,60
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,POSE,10,30
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,ELEL5,15,30
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,HECO26,10,30
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,KOMA,10,30
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,LESAS,0,15
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,BOGR2,0,15
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,GRASS,POFE,0,15
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,SPCO,5,15
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,STAC,5,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,ARLU,5,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,COWR2,0,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,CRYPT,0,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,ERIGE2,0,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,ERIOG,5,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,OECA10,0,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,PENST,5,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,FORB,PHLO2,5,10
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARNO4,40,80
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARTRW8,40,80
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,QUGA,0,50
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,GUSA2,0,30
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,CHVI8,15,30
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,AMUT,15,30
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARFR4,15,30
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,CEMO2,10,35
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,PUTR2,5,20
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,OPPO,0,15
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,EPVI,0,5
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,TREE,JUOS,50,100
R036XY287CO,REFERENCE,1.3,PERRENIAL SHRUBLAND WITH SCATTERED PJ,TREE,PIED,50,100
R034BY104UT,REFERENCE,1.1,1.1,SHRUB,ATCO,75,90
R034BY104UT,REFERENCE,1.1,1.1,SHRUB,PIDE4,15,45
R034BY104UT,REFERENCE,1.1,1.1,SHRUB,KRLA2,15,30
R034BY104UT,REFERENCE,1.1,1.1,SHRUB,SH,15,30
R034BY104UT,REFERENCE,1.1,1.1,SHRUB,ATCU,6,15
R034BY104UT,REFERENCE,1.1,1.1,SHRUB,CHVI8,6,15
R034BY104UT,REFERENCE,1.1,1.1,SHRUB,GUSA2,6,15
R034BY104UT,REFERENCE,1.1,1.1,SHRUB,TENU2,6,15
R034BY104UT,REFERENCE,1.1,1.1,SHRUB,TESP2,6,15
R034BY104UT,REFERENCE,1.1,1.1,GRASS,ELEL5,45,60
R034BY104UT,REFERENCE,1.1,1.1,GRASS,LESAS,3,30
R034BY104UT,REFERENCE,1.1,1.1,GRASS,ACHY,15,30
R034BY104UT,REFERENCE,1.1,1.1,GRASS,AG,3,15
R034BY104UT,REFERENCE,1.1,1.1,GRASS,PG,3,15
R034BY104UT,REFERENCE,1.1,1.1,GRASS,PLJA,3,6
R034BY104UT,REFERENCE,1.1,1.1,GRASS,POSE,3,6
R034BY104UT,REFERENCE,1.1,1.1,FORB,AF,15,30
R034BY104UT,REFERENCE,1.1,1.1,FORB,PF,15,30
R034BY104UT,REFERENCE,1.1,1.1,FORB,CYBU,3,9
R034BY104UT,REFERENCE,1.1,1.1,FORB,ERSH,3,9
R034BY104UT,REFERENCE,1.1,1.1,FORB,SPCO,3,9
R034BY104UT,REFERENCE,1.1,1.1,FORB,STPI,3,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,GRASS,PASM,405,450
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,GRASS,POFE,9,45
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,GRASS,ACHY,9,45
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,GRASS,ELEL5,9,45
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,GRASS,KOMA,9,45
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,GRASS,LESAS,9,45
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,ERRA3,9,18
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,SPCO,9,18
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,ACMIO,9,18
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,ASTER,9,18
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,ASTRA,9,18
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,OXYTR,9,18
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,PENST,9,18
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,BASA3,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,PHHO,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,PHLO2,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,CRYPT,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,ERIOG,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,STAC,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,FORB,IPAG,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,SHRUB,ARTRW8,135,180
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,SHRUB,CHVI8,9,45
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,SHRUB,KRLA2,9,18
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,SHRUB,OPPO,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,SHRUB,PERA4,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,SHRUB,EPHED,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,SHRUB,ATCA2,0,9
R036XY289CO,REFERENCE,1.1,PERRENIAL GRASSLAND/SHRUBLAND,SHRUB,ARNO4,0,9
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,HECO26,80,200
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,LESAS,40,80
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,PLJA,40,80
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,ACHY,40,80
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,BOGR2,40,80
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,ELLA3,40,80
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,ELEL5,20,40
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,ARPU9,15,40
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,POSE,15,40
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,SPCR,15,40
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,PG,0,25
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,GRASS,VUOC,0,10
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,FORB,SPCO,5,25
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,FORB,PF,0,25
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,FORB,ARDR4,5,25
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,FORB,CRFL5,0,15
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,FORB,LYGR,0,15
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,FORB,PHHO,0,15
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,FORB,PLPA2,0,15
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,FORB,ANMI3,0,15
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,SHRUB,ARTRW8,80,120
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,SHRUB,ATCA2,40,60
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,SHRUB,ATCO,30,60
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,SHRUB,CHVI8,15,40
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,SHRUB,KRLA2,15,40
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,SHRUB,SH,0,25
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,SHRUB,OPPO,8,20
R036XY326CO,REFERENCE,1.1,PERRENIAL SHRUBLAND/GRASSLAND,SHRUB,GUSA2,8,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,GRASS,LESA4,30,60
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,GRASS,ACHY,30,60
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,GRASS,CAGE2,20,40
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,GRASS,ACLE9,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,GRASS,BOGR2,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,GRASS,ELEL5,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,GRASS,PLJA,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,GRASS,POSE,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,GRASS,PSSP6,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,ANDI2,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,ARHO2,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,ASPU9,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,CHDE,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,CRGR3,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,CHHU2,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,ERUM,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,IPAG,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,MACA2,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,PEPU7,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,PEWH,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,PHHO,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,PHLO2,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,PLIN7,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,PLPA2,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,STAC,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,TRLO,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,FORB,VIAM,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,CEMO2,40,80
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,ARNO4,30,60
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,PUTR2,20,30
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,SANIC5,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,YUAN2,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,CHVI8,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,EPVI,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,ERWR,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,GRSP,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,GUSA2,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,SHRUB,PUME,10,20
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,TREE,PIED,75,150
R034BY322UT,REFERENCE,1.1,OPEN CANOPY,TREE,JUOS,25,50
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,GRASS,ACHY,0,20
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,GRASS,CAGE2,0,20
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,GRASS,LESA4,0,20
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,GRASS,ACLE9,0,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,GRASS,BOGR2,0,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,GRASS,ELEL5,0,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,GRASS,PLJA,0,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,GRASS,POSE,0,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,GRASS,PSSP6,0,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,ANDI2,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,ARHO2,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,ASPU9,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,CHDE,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,CRGR3,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,CRHU2,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,ERUM,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,IPAG,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,MACA2,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,TRLO,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,VIAM,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,PEPU7,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,PEWH,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,PHHO,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,PHLO2,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,PLIN7,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,PLPA2,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,FORB,STAC,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,CEMO2,30,60
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,ARNO4,20,30
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,CHVI8,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,EPVI,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,ERWR,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,GRSP,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,GUSA2,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,PUME,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,PUTR2,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,SANIC5,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,SHRUB,YUAN2,5,10
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,TREE,PIED,175,275
R034BY322UT,REFERENCE,1.2,CLOSED CANOPY,TREE,JUOS,75,100
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,LESA4,30,60
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,ACHY,30,60
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,CAGE2,20,40
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,BRTE,60,90
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,ELEL5,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,PLJA,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,POSE,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,PSSP6,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,ACLE9,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,GRASS,BOGR2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,ALDE,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,AMAR2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,ANDI2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,ARHO2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,ASPU9,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,CHDE,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,CRGR3,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,CRHU2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,DESO2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,ERUM,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,IPAG,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,MACA2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,PEPU7,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,PLPA2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,TRLO,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,VIAM,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,SAKA,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,SIAL2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,FORB,STAC,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,CEMO2,50,80
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,ARNO4,30,60
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,ERNA10,20,40
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,GUSA2,20,40
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,PUTR2,20,30
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,SANIC5,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,YUAN2,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,ERWR,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,GRSP,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,CHVI8,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,EPVI,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,SHRUB,PUME,10,20
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,TREE,PIED,75,150
R034BY322UT,POTENTIAL,2.1,OPEN CANOPY,TREE,JUOS,25,50
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,ACHY,0,20
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,CAGE2,0,20
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,LESA4,0,20
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,BRTE,10,20
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,ELEL5,0,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,PLJA,0,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,POSE,0,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,PSSP6,0,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,ACLE9,0,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,GRASS,BOGR2,0,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,SAKA,10,20
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,SIAL2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,STAC,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,TRLO,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,VIAM,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,ALDE,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,ARAM2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,ARHO2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,ASPU9,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,CHDE,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,CRGR3,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,CRHU2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,DESO2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,ERUM,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,IPAG,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,MACA2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,PEPU7,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,PEWH,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,PHHO,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,PHLO2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,PLIN7,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,FORB,PLPA2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,CEMO2,30,60
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,ARNO4,20,30
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,CHVI8,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,EPVI,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,ERNA10,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,ERWR,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,GRSP,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,GUSA2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,PUME,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,PUTR2,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,SANIC5,5,10
R034BY322UT,POTENTIAL,2.2,CLOSED CANOPY,SHRUB,YUAN2,5,10
